CityID;CityName;StateProvinceID;LatestRecordedPopulation;LastEditedBy;ValidFrom;ValidTo
293;Alban;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
294;Albany;5;18539;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
295;Albany;30;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
296;Albany;37;143;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
297;Albany;24;2561;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
298;Albany;26;1730;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
299;Albany;33;97856;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
300;Albany;52;1018;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
301;Albany;47;193;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
302;Albany;38;50158;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
303;Albany;45;2034;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
304;Albany;53;55;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
305;Albany;19;1088;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
306;Albany;36;828;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
307;Albany;15;2165;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
308;Albany;14;891;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
309;Albany;11;77434;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
310;Albany;18;2033;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
311;Albee;43;16;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
312;Albemarle;34;15903;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
313;Alberene;49;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
314;Alberhill;5;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
315;Albers;14;1190;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
316;Albert;17;175;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
317;Albert;37;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
318;Albert;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
319;Albert City;16;699;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
320;Albert Lea;24;18016;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
321;Alberta;24;103;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
322;Alberta;49;298;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
323;Alberta;1;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
324;Alberton;27;420;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
325;Albertson;33;5182;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
326;Albertville;24;7044;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
327;Albertville;1;21160;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
328;Albertville;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
329;Albia;16;3766;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
330;Albin;25;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
331;Albin;53;181;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
332;Albion;50;579;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
333;Albion;37;106;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
334;Albion;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
335;Albion;5;168;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
336;Albion;31;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
337;Albion;27;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
338;Albion;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
339;Albion;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
340;Albion;28;1650;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
341;Albion;16;505;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
342;Albion;14;1988;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
343;Albion;39;1516;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
344;Albion;33;6056;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
345;Albion;23;8616;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
346;Albion;15;2349;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
347;Albion;13;267;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
348;Alborn;24;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
349;Albright;51;299;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
350;Albrightsville;39;202;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
351;Albuquerque;32;545852;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
352;Alburg;47;497;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
353;Alburnett;16;673;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
354;Alburtis;39;2361;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
355;Alcalde;32;285;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
356;Alcan;2;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
357;Alcester;43;807;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
358;Alco;4;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
359;Alcoa;44;8449;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
360;Alcoa Center;39;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
361;Alcolu;42;429;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
362;Alcoma;10;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
363;Alcova;53;76;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
364;Alda;28;642;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
365;Aldan;39;4152;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
366;Alden;33;2605;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
367;Alden;17;148;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
368;Alden;24;661;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
369;Alden;16;787;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
370;Alden;23;125;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
371;Alden;37;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
372;Alden Bridge;19;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
373;Alder;50;227;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
374;Alder;27;103;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
375;Alder Creek;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
376;Alderdale;50;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
377;Alderley;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
378;Alderpoint;5;186;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
379;Alderson;37;304;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
380;Alderson;51;1184;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
381;Alderwood Manor;50;8442;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
382;Aldine;45;15869;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
383;Aldora;11;103;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
384;Aldrich;26;80;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
385;Aldrich;24;48;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
386;Aledo;14;3640;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
387;Aledo;45;2716;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
388;Aleknagik;2;219;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
389;Alex;37;550;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
390;Alexander;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
391;Alexander;11;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
392;Alexander;51;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
393;Alexander;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
394;Alexander;4;2901;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
395;Alexander;17;65;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
396;Alexander;16;175;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
397;Alexander;33;509;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
398;Alexander;35;223;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
399;Alexander City;1;14875;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
400;Alexander Mills;34;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
401;Alexandria;30;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
402;Alexandria;1;3917;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
403;Alexandria;19;47723;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
404;Alexandria;18;8477;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
405;Alexandria;28;177;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
406;Alexandria;36;517;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
407;Alexandria;44;966;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
408;Alexandria;39;346;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
409;Alexandria;43;615;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
410;Alexandria;49;139966;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
411;Alexandria;24;11070;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
412;Alexandria;15;5145;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
413;Alexandria;26;159;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
414;Alexandria Bay;33;1078;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
415;Alexis;14;831;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
416;Alfalfa;38;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
417;Alfalfa;37;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
418;Alfarata;39;149;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
419;Alford;22;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
420;Alford;10;489;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
421;Alfordsville;15;101;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
422;Alfred;33;4174;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
423;Alfred;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
424;Alfred;45;91;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
425;Alfred;35;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
426;Alger;36;860;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
427;Alger;50;403;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
428;Algerita;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
429;Algoa;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
430;Algodones;32;814;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
431;Algoma;25;590;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
432;Algoma;52;3167;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
433;Algoma;13;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
434;Algona;16;5560;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
435;Algona;50;3014;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
436;Algonac;23;4110;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
437;Algonquin;14;30046;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
438;Algood;44;3495;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
439;Alhambra;5;83089;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
440;Alhambra;14;681;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
441;Ali Chuk;3;161;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
442;Ali Chukson;3;132;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
443;Ali Molina;3;71;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
444;Alianza;40;2569;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
445;Alice;45;19104;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
446;Alice;35;40;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
447;Aliceville;1;2486;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
448;Aliceville;17;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
449;Alicia;4;124;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
450;Aline;37;207;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
451;Aliquippa;39;9438;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
452;Alire;32;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
453;Aliso Viejo;5;47823;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
454;Alix;4;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
455;Alkabo;35;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
456;Allagash;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
457;Allakaket;2;105;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
458;Allamuchy;31;78;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
459;Allandale;10;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
460;Allardt;44;634;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
461;Alleene;4;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
462;Allegan;23;4998;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
463;Allegany;33;1816;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
464;Allegany;38;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
465;Alleghany;49;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
466;Alleghany;5;58;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
467;Allegre;18;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
468;Alleman;16;432;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
469;Allen;17;177;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
470;Allen;43;420;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
471;Allen;18;193;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
472;Allen;28;377;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
473;Allen;23;191;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
474;Allen;45;84246;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
475;Allen;19;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
476;Allen;37;932;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
477;Allen;21;210;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
478;Allen Park;23;28210;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
479;Allendale;23;17579;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
480;Allendale;31;6505;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
481;Allendale;42;3482;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
482;Allendale;26;53;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
483;Allendale;14;475;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
484;Allendale;5;1506;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
485;Allendale;53;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
486;Allenfarm;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
487;Allenhurst;11;695;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
488;Allenhurst;31;496;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
489;Allenport;39;537;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
491;Allenspark;6;528;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
492;Allensville;18;157;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
493;Allensville;39;503;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
494;Allensville;36;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
495;Allensworth;5;471;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
496;Allenton;52;823;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
497;Allentown;10;894;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
498;Allentown;50;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
499;Allentown;11;169;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
500;Allentown;31;1828;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
501;Allentown;39;118032;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
502;Allenville;14;148;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
503;Allenville;26;116;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
504;Allenville;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
505;Allenwood;39;321;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
506;Allenwood;31;925;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
507;Allerton;16;501;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
508;Allerton;14;291;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
509;Alleyton;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
510;Allgood;1;622;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
511;Alliance;34;776;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
512;Alliance;28;8491;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
513;Alliance;36;22322;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
514;Alliance;10;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
515;Alligator;25;208;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
516;Allison;16;1029;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
517;Allison;6;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
518;Allison;39;625;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
519;Allison;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
520;Allison;32;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
521;Allison Gap;49;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
522;Allison Park;39;21552;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
523;Allisonia;49;117;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
524;Allons;44;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
525;Allouez;52;13975;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
526;Alloway;31;1402;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
527;Allport;4;115;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
528;Allport;39;264;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
529;Allyn;50;1963;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
530;Alma;45;331;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
531;Alma;6;270;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
532;Alma;33;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
533;Alma;14;320;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
534;Alma;11;3466;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
535;Alma;4;5419;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
536;Alma;26;402;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
537;Alma;17;832;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
538;Alma;52;781;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
539;Alma;28;1133;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
540;Alma;23;9383;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
541;Alma Center;52;503;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
542;Almanor;5;0;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
543;Almedia;39;1078;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
544;Almelund;24;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
545;Almena;52;677;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
546;Almena;17;408;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
547;Almeria;28;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
548;Almira;50;284;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
549;Almo;13;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
550;Almo;18;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
551;Almon;52;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
552;Almon;11;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
553;Almond;4;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
554;Almond;34;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
555;Almond;52;448;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
556;Almond;33;466;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
557;Almont;35;122;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
558;Almont;23;2674;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
559;Almont;6;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
560;Almonte;5;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
561;Almota;50;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
562;Almy;53;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
563;Almyra;4;283;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
564;Alna;20;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
565;Alnwick;44;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
566;Aloe;45;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
567;Aloha;19;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
568;Aloha;38;49425;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
569;Alorton;14;2002;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
570;Alpaugh;5;1026;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
571;Alpena;4;392;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
572;Alpena;43;286;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
573;Alpena;23;10483;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
574;Alpha;31;2369;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
575;Alpha;24;116;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
576;Alpha;23;145;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
577;Alpha;14;671;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
578;Alpha;36;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
579;Alpharetta;11;57551;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
580;Alpine;5;14236;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
581;Alpine;46;9555;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
582;Alpine;31;1849;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
583;Alpine;44;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
584;Alpine;15;;1;2013-01-01 00:00:00.0000000;9999-12-31 23:59:59.9999999
